U, real, imaginary, magnitude, phase
647,9.958700530887654E-14,-9.850453785986701E-14,1.4007396476639111E-13,0.0
648,0.014907763665674811,-7.091549569793187E-14,0.014907763665674811,-4.756950625747784E-12
649,-1.6819878823071122E-13,-6.200595592531499E-14,1.7926396997860931E-13,0.0
650,2.3592239273284576E-14,9.309220061481938E-14,9.603515798517587E-14,0.0
651,1.6653345369377348E-14,-2.2676305277968822E-14,2.8134475880161667E-14,0.0
652,-0.003609022241637075,-5.362377208939506E-14,0.003609022241637075,1.4858254812270425E-11
653,-5.909162048567396E-14,8.487932579015478E-13,8.508477033351776E-13,0.0
654,1.938171845239367E-13,-1.2101430968414206E-14,1.9419460767042175E-13,0.0
655,7.158162951270697E-14,-3.35009797680641E-14,7.90331913129837E-14,0.0
656,0.008276560953614912,5.5094817597023393E-14,0.008276560953614912,6.656728308508368E-12
657,-4.1674996786866814E-14,-4.3021142204224816E-15,4.189646218895959E-14,0.0
658,9.198197759019422E-14,-1.212363542890671E-13,1.521806091547382E-13,0.0
659,-5.920264278813647E-14,-5.209721543053547E-14,7.886109794261877E-14,0.0
660,-0.010731622054712217,-7.771561172376096E-14,0.010731622054712217,7.241739536441866E-12
661,-2.618738559334588E-14,-1.3405943022348765E-13,1.3659322822182925E-13,0.0
662,-1.0014211682118912E-13,-2.1807555761199637E-13,2.399695655478249E-13,0.0
663,-6.333822355486518E-14,2.2010171463193728E-14,6.705354734035528E-14,0.0
664,0.020662178314153776,-5.886957588074893E-14,0.020662178314153776,-2.8491466381558976E-12
665,5.069555886194621E-14,3.144706717250756E-14,5.965700061247847E-14,0.0
666,-1.5716594692349872E-13,3.1732949601348537E-13,3.5411741543241367E-13,0.0
667,-6.031286581276163E-14,-6.222800053024002E-14,8.666005903840444E-14,0.0
668,0.010708245585355686,-1.4416245974757658E-13,0.010708245585355686,-1.3462752474105502E-11
669,-1.6042722705833512E-14,-1.0963452368173421E-14,1.943106378059301E-14,0.0
670,1.198902088717091E-13,6.819544928760024E-14,1.3792853760857355E-13,0.0
671,7.627232179174825E-14,1.233457780358549E-13,1.4502292243219477E-13,0.0
672,0.011367933656041412,-7.438494264988549E-15,0.011367933656041412,-6.54340048952996E-13
673,7.625011733125575E-13,-3.7625458304546555E-13,8.502796896114501E-13,0.0
674,-2.077227279073668E-13,1.7716383915455935E-13,2.7301237626389853E-13,0.0
675,8.71663852208826E-14,3.6520786395044524E-13,3.754660605217497E-13,0.0
676,-0.017916247863392173,1.0241807402167069E-14,0.017916247863392173,-5.716491243177039E-13
677,-2.4341639814906557E-14,-1.4641066137244252E-13,1.4842033955086708E-13,0.0
678,1.1324274851176597E-14,-7.546741009889502E-14,7.631231347521704E-14,0.0
679,2.3217539002473586E-14,-1.179889519420385E-13,1.2025159831666295E-13,0.0
680,-0.012606393347502423,-1.887379141862766E-14,0.012606393347502423,1.497160281958593E-12
681,1.6048273820956638E-13,-7.926992395823618E-14,1.7899282138562083E-13,0.0
682,2.8255175976710234E-14,-1.1229905894083458E-13,1.1579910884144103E-13,0.0
683,2.3175905639050143E-14,-2.0122792321330962E-14,3.069282282550063E-14,0.0
684,-0.0055904210830761,-1.6653345369377348E-16,0.0055904210830761,2.978907155990821E-14
685,1.9922952176898434E-13,-9.689471447416054E-14,2.2154229401477115E-13,0.0
686,6.025735466153037E-14,-4.138356324290271E-14,7.309957658895696E-14,0.0
687,-2.407796184655808E-13,1.417754802446325E-13,2.794192396150037E-13,0.0
688,0.018129579729635317,7.74658115432203E-14,0.018129579729635317,4.272896156362172E-12
689,-1.2955747585863264E-12,1.7680301667155618E-14,1.2956953917310426E-12,0.0
690,1.875721800104202E-13,-5.589972928987663E-14,1.957245576021133E-13,0.0
691,9.627021402280889E-14,-6.683542608243442E-14,1.1719611037751203E-13,0.0
692,0.01174847568262502,-1.1371459329723166E-13,0.01174847568262502,-9.679093387868667E-12
693,1.4413470417196095E-13,3.347322419244847E-14,1.4797050275165186E-13,0.0
694,-1.7764956172783286E-13,-9.320322291728189E-14,2.0061457460578392E-13,0.0
695,6.49896803039951E-14,-3.3834046675451646E-14,7.32693746421527E-14,0.0
696,0.006664607293054306,7.517597655493091E-13,0.006664607293054306,1.1279880906603081E-10
697,-2.0733414984874798E-14,-3.8605230123778256E-13,3.866086571559445E-13,0.0
698,3.098910017484968E-14,2.8324564915749306E-13,2.84935821012902E-13,0.0
699,-5.495603971894525E-15,-1.3050671654468715E-13,1.3062237452401187E-13,0.0
700,-0.027089353637481398,-4.723443858267729E-13,0.027089353637481398,1.743653215753466E-11
701,-1.6622814236200156E-13,-1.8515744493186048E-13,2.4882739946962594E-13,0.0
702,2.524508380119528E-13,3.4111602431607935E-14,2.547450235694297E-13,0.0
703,-9.367506770274758E-14,-4.515832152662824E-14,1.0399178963849347E-13,0.0
704,-0.016508796326109687,-2.0719537197066984E-13,0.016508796326109687,1.2550604409782286E-11
705,6.453171330633722E-15,-4.216071936014032E-14,4.265172537174814E-14,0.0
706,2.2051804826617172E-14,-1.1074474670635936E-14,2.4676427726512064E-14,0.0
707,1.0963452368173421E-14,2.0344836926255994E-14,2.3110812997061718E-14,0.0
708,0.006932118119940642,-1.0172418463127997E-13,0.006932118119940642,-1.467432938551125E-11
709,5.047351425702118E-14,-5.417888360170764E-14,7.404678973312148E-14,0.0
710,-9.568734693488068E-14,-2.8949065367100957E-13,3.0489491128305933E-13,0.0
711,-5.096617572419859E-13,2.4091839634365897E-14,5.102308531752632E-13,0.0
712,0.022893678783925897,-1.2023715356690445E-13,0.022893678783925897,-5.251980457213601E-12
713,1.0820511153752932E-13,4.775901896181267E-13,4.896945327266043E-13,0.0
714,9.960088309668436E-14,1.1296519275560968E-14,1.0023944962629485E-13,0.0
715,-1.449465547587181E-13,-1.515731984369495E-13,2.0972348037553863E-13,0.0
716,0.014278526971308943,-2.1307955400118317E-13,0.014278526971308943,-1.4923076759202264E-11
717,1.5846352008352937E-13,-2.6453839119255917E-13,3.083686877943521E-13,0.0
718,5.467848396278896E-14,1.239286451237831E-13,1.3545495816206043E-13,0.0
719,-7.390615897051589E-14,3.341771304121721E-14,8.111019589842146E-14,0.0
720,-0.02742727621470442,4.64628335805628E-14,0.02742727621470442,-1.6940374690087876E-12
721,4.173050793809807E-14,5.3013149425851225E-14,6.74672461630034E-14,0.0
722,1.459110610113612E-13,-2.214617378371031E-13,2.6520810517646507E-13,0.0
723,8.009704011158192E-13,-8.820444374890712E-13,1.1914512046949504E-12,0.0
724,0.005124077983433339,3.1280533718813786E-14,0.005124077983433339,6.104617029628921E-12
725,1.651109804434725E-13,1.304512053934559E-13,2.1042612207520808E-13,0.0
726,-1.2375517277618542E-13,5.767608612927688E-14,1.3653524709779254E-13,0.0
727,-2.4014124022642136E-13,-3.096967127191874E-13,3.9189267552042195E-13,0.0
728,-0.027225925455574604,6.764033777528766E-14,0.027225925455574604,-2.484409130027867E-12
729,-1.7401358132218547E-13,4.263256414560601E-14,1.7915987834948447E-13,0.0
730,-1.4094281297616362E-13,1.5748513604307846E-13,2.1134437443220666E-13,0.0
731,-5.926509283327164E-14,-2.1399548799649892E-14,6.301025247818725E-14,0.0
732,0.030967017667904752,-9.686695889854491E-15,0.030967017667904752,-3.1280687064334596E-13
733,-1.1497053309383887E-13,1.0683121054455569E-13,1.5694308212309544E-13,0.0
734,1.1448481052056536E-13,5.975775430044905E-14,1.2914240604450031E-13,0.0
735,1.1812079092621275E-13,1.9509394100225563E-13,2.2806614624890223E-13,0.0
736,0.0169464618049325,-8.348877145181177E-14,0.0169464618049325,-4.926619633811185E-12
737,-4.4105691321405516E-13,1.149080830487037E-14,4.412065722191929E-13,0.0
738,-5.555972348858518E-14,-1.154909501366319E-13,1.2816022174446345E-13,0.0
739,6.099981630924844E-14,5.689893001203927E-14,8.341741920172905E-14,0.0
740,0.009038361563584854,-1.272870697732742E-13,0.009038361563584854,-1.4082980513427122E-11
741,-1.300834440165488E-13,-1.9845236565174673E-14,1.3158850945859343E-13,0.0
742,-7.042977312465837E-15,9.550693569337909E-14,9.576626908762374E-14,0.0
743,8.631290127070201E-14,4.171107903516713E-13,4.2594756526309887E-13,0.0
744,-0.009213913883532064,1.625088952295073E-13,0.009213913883532064,-1.763733602068474E-11
745,-2.1073420786166253E-14,6.442069100387471E-14,6.77798974110136E-14,0.0
746,2.9888591601689996E-13,1.376676550535194E-13,3.290671269531434E-13,0.0
747,-1.4705250905855394E-13,1.548483563595937E-13,2.135473106542993E-13,0.0
748,-0.0038570470053588164,2.807754029277021E-13,0.0038570470053588164,-7.279543198141084E-11
749,-6.238065619612598E-14,-5.245803791353865E-15,6.260083645508783E-14,0.0
750,2.0816681711721685E-14,-7.481515407192774E-13,7.484410879408717E-13,0.0
751,-7.595313267216852E-14,-4.3021142204224816E-14,8.729087603680105E-14,0.0
752,-0.022779610429362402,-8.695821840376539E-14,0.022779610429362402,3.817370743604913E-12
753,-3.02396996332277E-14,-3.291811268013589E-14,4.4699458344928015E-14,0.0
754,1.3617579286417936E-13,-3.5610403514851896E-14,1.4075491963224042E-13,0.0
755,4.2880629602670695E-14,1.6428525206890754E-13,1.697892589137073E-13,0.0
756,0.01141021754245968,-2.067790383364354E-14,0.01141021754245968,-1.8122269585743623E-12
757,-7.254613576535007E-15,-1.5143442055887135E-13,1.5160809064210907E-13,0.0
758,5.769863753446458E-14,6.933342788784103E-14,9.020120285235655E-14,0.0
759,-1.7987000777708317E-13,-2.2765123119938835E-13,2.9013497335606637E-13,0.0
760,-0.01223569259260858,-9.403589018575076E-14,0.01223569259260858,7.685375345450947E-12
761,2.418518510460821E-12,1.3891943151378428E-12,2.7891024776176523E-12,0.0
762,8.065423329206567E-14,-5.6316062924111066E-14,9.836973259699038E-14,0.0
763,-1.8061246942480125E-13,-6.250555628639631E-14,1.91122496526172E-13,0.0
764,0.01868062763991995,9.808820422563258E-14,0.01868062763991995,5.2507981057350014E-12
765,6.679726216596293E-14,1.6373014055659496E-13,1.7683165202969383E-13,0.0
766,-1.0179313988945005E-13,-2.275957200481571E-13,2.4932239192016477E-13,0.0
767,3.460554325734888E-13,2.197408921489341E-13,4.0992733758073996E-13,0.0
768,-0.05078124999980724,2.220446049250313E-16,0.05078124999980724,-4.3725706816172144E-15
769,9.966333314181952E-14,-4.440892098500626E-15,9.976222479259285E-14,0.0
770,9.109423285136309E-14,-6.483702463810914E-14,1.1181233841889333E-13,0.0
771,-3.943074165790872E-13,8.656131367246189E-13,9.5119106452884E-13,0.0
772,-7.409799550512934E-4,-5.467848396278896E-15,7.409799550512934E-4,7.379212297180686E-12
773,-2.0174053400046077E-13,-4.3684500461438347E-13,4.811785542969801E-13,0.0
774,2.1285057050235423E-15,1.145195049900849E-13,1.145392839147792E-13,0.0
775,-1.717671144207955E-13,-1.5362711103250604E-13,2.3044572211399496E-13,0.0
776,-0.0024527107813003997,8.551492847175268E-14,0.0024527107813003997,-3.4865475833401615E-11
777,-1.5619797122390366E-13,-2.443045765687657E-13,2.8996988179276024E-13,0.0
778,-6.736451674260735E-14,-6.300515664747763E-14,9.223680328447111E-14,0.0
779,-1.0508954817467497E-13,-2.416122857340497E-13,2.6347734201101506E-13,0.0
780,-0.008675926652424355,3.147482274812319E-13,0.008675926652424355,-3.627834121825826E-11
781,-5.591013763073249E-14,-2.6709190414919703E-13,2.7288097909515664E-13,0.0
782,2.5334248587860486E-13,-4.789779683989082E-13,5.418508183648859E-13,0.0
783,2.433539481039304E-13,-3.301248163722903E-13,4.101262469564815E-13,0.0
784,0.01710698805153202,1.0735856648125264E-13,0.01710698805153202,6.275714120910848E-12
785,-2.570200996476757E-13,3.277100812937306E-13,4.1647716504562964E-13,0.0
786,3.1972341441033336E-13,2.5263124925345437E-13,4.074869443571938E-13,0.0
787,9.078501839177022E-14,-1.6706080963047043E-13,1.9013477766779631E-13,0.0
788,0.015071803825306294,-1.284528039491306E-13,0.015071803825306294,-8.522722657353865E-12
789,-2.9167640525074034E-14,8.720801858430605E-14,9.195645577772454E-14,0.0
790,-4.051967095186626E-14,1.0921819004749977E-13,1.1649230348524873E-13,0.0
791,2.0560289581972313E-13,-1.2251311076738602E-13,2.393366104033349E-13,0.0
792,0.028908741390263355,6.206146707654625E-14,0.028908741390263355,2.146806263155024E-12
793,-8.629208458899029E-14,-1.5756840276992534E-13,1.7965000811071197E-13,0.0
794,-3.1917177234497274E-13,-2.7364221999448546E-13,4.204172746514366E-13,0.0
795,1.024250129155746E-13,-5.090372567906343E-14,1.1437688821945176E-13,0.0
796,0.022353342287129506,-2.0289325775024736E-14,0.022353342287129506,-9.076640761103015E-13
797,1.1438766600591066E-13,2.6759150451027836E-13,2.910150364162548E-13,0.0
798,4.253541963095131E-15,-9.084399898995343E-14,9.094352517754341E-14,0.0
799,8.583411759133242E-14,-1.4738210651898953E-14,8.709024397659263E-14,0.0
800,0.015160817042834313,-9.578449144953538E-14,0.015160817042834313,-6.317897721403311E-12
801,1.2004286453759505E-15,1.1848855230311983E-13,1.184946330253898E-13,0.0
802,2.5829338667904267E-13,-2.425837308805967E-14,2.5943003347147174E-13,0.0
803,-1.6420198534206065E-13,3.572142581731441E-14,1.680425905914813E-13,0.0
804,0.005605944719780494,1.038613639536834E-13,0.005605944719780494,1.852700466117871E-11
805,4.785200014012503E-13,1.4432899320127035E-13,4.998122147562471E-13,0.0
806,2.359432094145575E-13,-6.467049118441537E-14,2.446456018384048E-13,0.0
807,5.244416012573083E-14,1.2542744620702706E-13,1.3595011656232577E-13,0.0
808,0.004389305969559797,1.2430612095215565E-12,0.004389305969559797,2.832022233451689E-10
809,5.40470446175334E-14,2.8602120671905595E-13,2.910828296635076E-13,0.0
810,-3.3313629632658603E-14,-6.55586696041155E-14,7.353731759836992E-14,0.0
811,-2.0471124795307105E-13,2.0503043707265078E-13,2.8973121192703067E-13,0.0
812,0.008488585911060671,-1.9229062786507711E-13,0.008488585911060671,-2.2652845819057028E-11
813,-3.2978481057099884E-13,2.0083934515469082E-13,3.8612752277649754E-13,0.0
814,6.0298988024953815E-15,3.2279734440976426E-14,3.2838101881020694E-14,0.0
815,-2.6569024758060777E-14,2.674527266322002E-13,2.687691836122454E-13,0.0
816,-0.010657995793030943,1.5396017793989358E-13,0.010657995793030943,-1.4445509355573696E-11
817,1.228739332503892E-13,-2.4596991110570343E-13,2.7495308807461817E-13,0.0
818,4.542199949497672E-14,-1.0272338535344261E-13,1.123176385818075E-13,0.0
819,-3.7925218521195347E-13,-5.85725912216617E-13,6.977872628746027E-13,0.0
820,0.013770476746653104,-2.8144153674247718E-14,0.013770476746653104,-2.0438038705586658E-12
821,2.9976021664879227E-15,-1.1277090372630028E-13,1.1281073683827714E-13,0.0
822,8.210238044981111E-13,-3.959610417325621E-13,9.115180931404974E-13,0.0
823,4.112543638967736E-13,-7.033540416756523E-13,8.147619650950915E-13,0.0
824,-0.02441293320232321,-1.5595857938421887E-13,0.02441293320232321,6.388358911717227E-12
825,2.9878877150224525E-14,2.9254376698872875E-14,4.1815856511588585E-14,0.0
826,6.442762989777862E-13,1.6986412276764895E-14,6.445001843495081E-13,0.0
827,9.05248098703737E-14,-4.948819132266635E-14,1.0316890172167259E-13,0.0
828,0.040559897844990325,5.353217868986349E-13,0.040559897844990325,1.3198302149194246E-11
829,1.9984014443252818E-15,1.8596235662471372E-14,1.8703304230719594E-14,0.0
830,-4.868605518737468E-13,3.800570969048067E-13,6.176379148647846E-13,0.0
831,-8.64489035912186E-13,-6.365186155932179E-13,1.073544242781399E-12,0.0
832,0.024321296326108313,2.274846977456946E-13,0.024321296326108313,9.353313026390593E-12
833,-1.2390088954816747E-13,1.1277090372630028E-13,1.6753718141974838E-13,0.0
834,1.5817902543346918E-13,1.7755241721317816E-13,2.377929034797392E-13,0.0
835,-1.1163292512605949E-13,-2.429723089392155E-13,2.6739007626210437E-13,0.0
836,-0.034759155277867326,-3.460565167756613E-13,0.034759155277867326,9.955837937063178E-12
837,-2.017830347256222E-13,-2.1554980023097414E-13,2.952593935553863E-13,0.0
838,-1.2261025528204073E-13,6.436517985264345E-14,1.3847798047989556E-13,0.0
839,3.007316617953393E-14,-2.3420154704467677E-13,2.361244586276098E-13,0.0
840,-0.031059383994657574,1.354472090042691E-14,0.031059383994657574,-4.3609109899786467E-13
841,5.578870698741412E-15,1.5476508963274682E-13,1.548656087299741E-13,0.0
842,7.792377854087817E-14,1.1407541578023483E-14,7.87543476066062E-14,0.0
843,1.0666467709086191E-13,1.6461831897629509E-13,1.9615438889170713E-13,0.0
844,-0.009036326139441997,-2.1815882433884326E-14,0.009036326139441997,2.414242480543258E-12
845,1.6275869541004795E-13,-1.141309269314661E-13,1.9878697496017292E-13,0.0
846,-6.276923425474479E-14,-1.6908696665041134E-13,1.8036180044556094E-13,0.0
847,3.8104241983916154E-13,-3.4647285040989573E-13,5.150114190850935E-13,0.0
848,0.014953313165082457,-7.827072323607354E-15,0.014953313165082457,-5.234339866488172E-13
849,-4.514444373882043E-14,2.0133894551577214E-13,2.063380521907934E-13,0.0
850,1.899869150889799E-14,-4.291844657444699E-13,4.296047671004319E-13,0.0
851,-1.561806239891439E-13,5.459521723594207E-14,1.654479527062153E-13,0.0
852,1.7291395818673505E-4,-1.0208500711428314E-13,1.7291395818673505E-4,-5.903803729022179E-10
853,6.411537967210279E-15,1.56097357262297E-13,1.5622897542830578E-13,0.0
854,-2.692429612594083E-13,-1.4493961586481419E-13,3.05776494248291E-13,0.0
855,-2.782912789101033E-13,2.0374812947920873E-12,2.056398809216019E-12,0.0
856,0.024697678385882785,-4.7156722970953524E-14,0.024697678385882785,-1.909358532982936E-12
857,-2.185751579730777E-14,2.33285613049361E-13,2.343073371720266E-13,0.0
858,6.267625307643243E-13,-6.444844657949034E-13,8.989947144566771E-13,0.0
859,1.5297485500553876E-13,-1.957323192414151E-13,2.484199006915284E-13,0.0
860,0.025550430710830074,1.463829057968269E-13,0.025550430710830074,5.729175662576189E-12
861,2.1586898935055387E-13,-2.67841304690819E-13,3.440034666419943E-13,0.0
862,1.5606960168668138E-13,5.051514762044462E-14,1.6404115553651374E-13,0.0
863,-1.7180701306074297E-14,-8.057443601217074E-14,8.238577690383176E-14,0.0
864,-0.018270119850669425,-1.4960255256823984E-14,0.018270119850669425,8.188372807130674E-13
865,-1.5414058918139517E-13,-1.890154699424329E-13,2.438978661463572E-13,0.0
866,5.505318423359995E-14,-1.5448753387659053E-13,1.640038146432253E-13,0.0
867,-1.5476508963274682E-13,-2.7505775435088253E-14,1.5719033256316263E-13,0.0
868,0.04053981382718491,-2.414457522803559E-13,0.04053981382718491,-5.955768650285435E-12
869,-1.34781075189494E-13,9.586775817638227E-14,1.6539820218793597E-13,0.0
870,4.6629367034256575E-15,5.021816296135739E-13,5.022032776675645E-13,0.0
871,-9.754697050112782E-14,-1.8618440122963875E-13,2.1019049149565974E-13,0.0
872,-0.030543353092072775,-7.721601136267964E-14,0.030543353092072775,2.5280790596210045E-12
873,7.84081133353709E-13,-6.450673328828316E-13,1.01533003877252E-12,0.0
874,2.3976653995561037E-13,6.547540287726861E-14,2.485458148193728E-13,0.0
875,1.6553425297161084E-13,-1.670330540548548E-13,2.35162986147398E-13,0.0
876,-0.012317349658955618,4.163336342344337E-14,0.012317349658955618,-3.3800585820970715E-12
877,-1.4228895839352163E-13,-6.808442698513772E-14,1.5773914187229459E-13,0.0
878,-4.1186498656031745E-13,4.043987367197133E-14,4.1384556363084946E-13,0.0
879,-7.65082441844811E-13,-5.921096946082116E-13,9.674425219454892E-13,0.0
880,0.023062849679243755,-2.3175905639050143E-14,0.023062849679243755,-1.0049020811122113E-12
881,-9.341138973439911E-14,9.048317650695026E-14,1.3004957886475341E-13,0.0
882,1.033895191682177E-13,-9.545142454214783E-14,1.4071377729618588E-13,0.0
883,-5.315192730392937E-14,-3.2057689836051395E-14,6.207111126560137E-14,0.0
884,0.00309159077089112,2.1926904736346842E-13,0.00309159077089112,7.092434400697422E-11
885,7.610578833805448E-14,-2.824962486158711E-13,2.925683193727523E-13,0.0
886,6.697420396051257E-14,-1.2145839889399213E-13,1.3869998795254615E-13,0.0
887,-1.2967404927621828E-13,-5.273559366969494E-16,1.2967512159228946E-13,0.0
888,-0.021310383341835326,3.179401186770292E-13,0.021310383341835326,-1.4919493168049554E-11
889,-1.2140288774276087E-13,3.909650381217489E-13,4.093804125575892E-13,0.0
890,8.368306048112117E-14,-1.1571299474155694E-13,1.4280179187792627E-13,0.0
891,2.811639809863209E-14,1.6470158570314197E-13,1.6708424274948903E-13,0.0
892,0.002639423714702216,-6.04793992664554E-14,0.002639423714702216,-2.2913865223522396E-11
893,1.706690344605022E-13,3.019806626980426E-14,1.7332005807209844E-13,0.0
894,-2.270406085358445E-14,-1.7488788195407778E-13,1.7635545252026293E-13,0.0
895,-7.835398996292042E-14,6.494804694057166E-14,1.0177227787813405E-13,0.0
896,0.029239380368127385,1.8013368574543165E-14,0.029239380368127385,6.160653320197844E-13
897,-4.1530667793665543E-13,-3.0347668822372498E-12,3.0630523446821436E-12,0.0
898,5.9396931817445875E-15,-2.2121193765656244E-14,2.290474118410797E-14,0.0
899,-4.661826480401032E-13,-7.172040739078511E-14,4.716673384600453E-13,0.0
900,0.005244628494094211,-2.6584290324649373E-13,0.005244628494094211,-5.0688605216909056E-11
901,1.5334955527634975E-13,-1.3350431871117507E-13,2.033211479851254E-13,0.0
902,-1.6880941089425505E-13,-1.0030865027488289E-13,1.9636303757691822E-13,0.0
903,-3.7664316110408436E-14,1.6669998714746725E-13,1.7090197899097166E-13,0.0
904,0.0018323807820792015,1.3655743202889425E-13,0.0018323807820792015,7.452459301278122E-11
905,1.30367938666609E-13,-1.333377852574813E-13,1.8647993031302572E-13,0.0
906,-2.752242878045763E-13,-1.5337731085196538E-13,3.1507619408917054E-13,0.0
907,-1.1193823645783141E-13,-9.400813461013513E-14,1.4617694125328612E-13,0.0
908,0.021317844750141868,-4.260480856999038E-14,0.021317844750141868,-1.998551404672691E-12
909,-1.2798095916366492E-13,-1.220967771331516E-13,1.7688060632741555E-13,0.0
910,3.272382365082649E-14,-2.660927034270344E-13,2.68097324588363E-13,0.0
911,1.4011014570769476E-13,4.1869285816176216E-14,1.4623231525551426E-13,0.0
912,-0.008982402282458724,-1.259409243559162E-13,0.008982402282458724,1.4020851036905775E-11
913,-2.0450308113595383E-13,1.3322676295501878E-14,2.0493658506419307E-13,0.0
914,6.38378239159465E-15,2.6846580514217067E-13,2.685416936124765E-13,0.0
915,1.6917023337725823E-13,1.2079226507921703E-13,2.0786856223076122E-13,0.0
916,-0.02131853193810529,2.392391840189134E-13,0.02131853193810529,-1.1222122832543229E-11
917,3.4389158187764224E-14,4.0897840669629204E-14,5.3434516675099136E-14,0.0
918,1.6431300764452317E-14,6.246392292297287E-14,6.458892561220528E-14,0.0
919,1.0702549957386509E-13,8.56259507742152E-15,1.0736747921738352E-13,0.0
920,-0.005533549685302869,-2.8005375796169574E-13,0.005533549685302869,5.061014608859837E-11
921,-2.123301534595612E-14,3.5860203695392556E-14,4.16748743220259E-14,0.0
922,6.10483885665758E-13,5.383887780041618E-13,8.139736180849947E-13,0.0
923,-1.8207657603852567E-13,-4.445332990599127E-13,4.803766579622732E-13,0.0
924,-0.015375668802962095,2.2187807147133753E-13,0.015375668802962095,-1.4430466363101756E-11
925,3.157196726277789E-13,1.744160371686121E-13,3.6069358977641195E-13,0.0
926,2.1135870831301418E-13,1.2351231148954867E-15,2.1136231714488454E-13,0.0
927,-9.400813461013513E-14,8.686801278301459E-13,8.737520780289315E-13,0.0
928,-0.037588191194850185,1.3383738561856262E-13,0.037588191194850185,-3.5606232001102295E-12
929,2.5904278722066465E-13,-5.806605196667647E-13,6.358221486475033E-13,0.0
930,3.947397964054744E-13,-2.8103908089605056E-13,4.845642081882774E-13,0.0
931,-5.4789506265251475E-14,1.4932499681208355E-14,5.678793484112024E-14,0.0
932,-0.0010971926038363666,-3.541333892798093E-13,0.0010971926038363666,3.2276319402953624E-10
933,-9.23428000731974E-14,6.605549440763525E-13,6.669782806576776E-13,0.0
934,6.73683331342545E-13,6.000616670220893E-13,9.021769422669358E-13,0.0
935,2.9213298446961744E-12,1.4876988529977098E-12,3.2783251728166437E-12,0.0
936,-0.00969495305267129,-2.5618396293225487E-14,0.00969495305267129,2.642446657971876E-12
937,-4.3354209111612363E-13,1.9632906411715112E-13,4.759242021440575E-13,0.0
938,-7.588374373312945E-14,-2.4888424654534447E-13,2.6019552406103967E-13,0.0
939,-3.8882785879934545E-13,-1.4798162695228712E-12,1.5300468278203352E-12,0.0
940,-0.0051872298598016064,-1.2626011347549593E-13,0.0051872298598016064,2.4340566523559636E-11
941,1.686706330161769E-13,3.03368441478824E-14,1.7137708876897966E-13,0.0
942,7.990830219739564E-14,1.0576262088335397E-13,1.3255590796409781E-13,0.0
943,-1.2101430968414206E-13,-4.423683641618936E-13,4.586221023452743E-13,0.0
944,-0.003968697568242502,-2.559064071760986E-13,0.003968697568242502,6.448120643504316E-11
945,1.1207701433590955E-13,-3.5207947668425277E-14,1.17477047636865E-13,0.0
946,1.9059753775252375E-13,9.345441087660333E-13,9.537820047718579E-13,0.0
947,5.281886039654182E-14,-3.2931990467943706E-14,6.224426085809124E-14,0.0
948,-0.011406036842629863,3.885780586188048E-16,0.011406036842629863,-3.4067754118284197E-14
949,5.790368184932504E-13,-1.8818280267396403E-14,5.793425280807613E-13,0.0
950,6.980527267330672E-14,-2.111921748593204E-13,2.224295637158075E-13,0.0
951,1.0066947275788607E-13,-1.534883331544279E-14,1.0183285044373457E-13,0.0
952,-0.006527606885230741,-1.857403120197887E-13,0.006527606885230741,2.845457995334274E-11
953,-4.5075054799781356E-14,-1.384309333829492E-13,1.45584627905826E-13,0.0
954,-2.173261570703744E-14,1.0705325514948072E-13,1.0923692609905128E-13,0.0
955,2.9015678748578466E-13,-2.2469526239632387E-13,3.6698626986227106E-13,0.0
956,-0.008790071211676603,-2.282618538629322E-13,0.008790071211676603,2.5968146146496793E-11
957,1.7946755193065655E-13,-1.4363510381087963E-14,1.8004141919694627E-13,0.0
958,1.931510507091616E-13,7.252254352607679E-13,7.505060028668814E-13,0.0
959,2.1807555761199637E-13,-6.115941086903831E-14,2.2648934271976462E-13,0.0
960,0.012362439065007252,1.8060553053089734E-13,0.012362439065007252,1.4609215024736818E-11
961,1.9095836023552692E-14,1.5029644195863057E-14,2.4301052612853066E-14,0.0
962,1.4171996909340123E-13,-1.4029055694919634E-13,1.9941411687478472E-13,0.0
963,3.0647706594777446E-13,3.203270981799733E-13,4.4332566108940584E-13,0.0
964,0.006597626869497247,1.9331758416285538E-14,0.006597626869497247,2.9301078704013854E-12
965,1.0272338535344261E-13,1.0400014183176154E-13,1.4617839580286268E-13,0.0
966,7.410461133616764E-13,3.552713678800501E-14,7.418972432734873E-13,0.0
967,3.683164884193957E-13,-1.284389261613228E-13,3.900687034293684E-13,0.0
968,-0.0038396984680447166,-3.898270595215081E-13,0.0038396984680447166,1.0152543559495157E-10
969,2.8727020762175925E-14,3.1222247010020965E-13,3.1354124538463325E-13,0.0
970,2.1049828546892968E-13,-1.1309009284588001E-13,2.3895375553702595E-13,0.0
971,5.664912983149861E-14,-1.1801670751765414E-13,1.3090862142721353E-13,0.0
972,-0.0047867339490587635,6.708522626297508E-14,0.0047867339490587635,-1.4014822418982854E-11
973,4.092282068768327E-13,-2.2239154962022667E-13,4.657528600514585E-13,0.0
974,2.4202861936828413E-13,-1.0917655668407633E-13,2.6551341420483656E-13,0.0
975,-2.0519697052634456E-13,6.04870320497497E-13,6.387283470552519E-13,0.0
976,0.0022341445330418264,2.2142010447367966E-14,0.0022341445330418264,9.910733222447895E-12
